Recipe_title,url,Carbohydrates,Energy,Protein,Fats,vegan,pescetarian,lacto_vegetarian,non_vegetarian,Region
Mexican Chicken & Stuffing,http://www.geniuskitchen.com/recipe/mexican-chicken-stuffing-9556,13.2018,259.308,3.2178,23.0325,0,0,0,1,Mexican
Pappasito's Pinto Bean Soup,http://www.geniuskitchen.com/recipe/pappasitos-pinto-bean-soup-314547,29.0316,178.2735,6.6997,5.4751,0,0,0,1,Mexican
Dairy Free Café Au Lait (Algeria),http://www.geniuskitchen.com/recipe/dairy-free-caf-au-lait-algeria-405114,9.9611,41.9242,0.3129,0.2187,1,1,0,0,Spanish and Portuguese
Vampire Deterrent,http://www.geniuskitchen.com/recipe/vampire-deterrent-310544,0.9918,4.47,0.1908,0.015,1,1,0,0,Irish
Oriental Celery Soup,http://www.geniuskitchen.com/recipe/oriental-celery-soup-462826,27.7128,211.482,3.1422,9.0348,0,0,0,1,Thai
Delicious Thai Leaf Morsels (Vegetarian),http://www.geniuskitchen.com/recipe/delicious-thai-leaf-morsels-vegetarian-143937,23.6318,189.0806,6.7617,9.4823,1,1,0,0,Thai
Kipper's Sandwich for 1 Dictated by -- Tasty Dish--,http://www.geniuskitchen.com/recipe/kippers-sandwich-for-1-dictated-by-tasty-dish-471689,27.544,111.2,0.148,0.028,0,0,0,1,UK
Succulent Swiss Pork Roast With Crispy Skin,http://www.geniuskitchen.com/recipe/succulent-swiss-pork-roast-with-crispy-skin-430101,3.5498,14.3707,0.5287,0.3115,0,0,0,1,Deutschland
Italian Popcorn,http://www.geniuskitchen.com/recipe/italian-popcorn-19290,1.3113,5.8946,0.2929,0.0248,0,0,0,1,Italian
Corn Beef Hash Patties,http://www.geniuskitchen.com/recipe/corn-beef-hash-patties-419044,0.72,143,12.56,9.51,0,0,0,1,South American
Roasted Sole Fillets,http://www.geniuskitchen.com/recipe/roasted-sole-fillets-60425,24.3134,155.965,11.2758,2.0051,0,1,0,0,Canadian
Uncle Bill's Potato-Cheddar Filling for Perogies,http://www.geniuskitchen.com/recipe/uncle-bills-potato-cheddar-filling-for-perogies-53551,19.5673,292.7965,17.2434,16.9125,0,0,0,1,Eastern European
Honey Key Lime Grilled Chicken,http://allrecipes.com/recipe/63821/honey-key-lime-grilled-chicken/,0.9918,4.47,0.1908,0.015,0,0,0,1,US
Catch of the Day,http://allrecipes.com/recipe/54232/catch-of-the-day/,1.4034,47.6841,6.1242,1.901,0,0,0,1,US
Chinese Hot-And-Spicy Asparagus Salad,http://www.geniuskitchen.com/recipe/chinese-hot-and-spicy-asparagus-salad-425993,23.3081,126.5746,13.2876,0.8919,1,1,0,0,Chinese and Mongolian
Tuna Stuffed Avocado,http://www.geniuskitchen.com/recipe/tuna-stuffed-avocado-119163,0.8769,247.5958,39.7055,8.3605,0,0,0,1,Rest Africa
Spicy Cabbage Kimchi,http://allrecipes.com/recipe/105179/spicy-cabbage-kimchi/,51.8352,224.214,5.1573,1.7503,1,1,0,0,Korean
Pasta Nom (With White Wine Garlic Sauce and Chicken),http://www.geniuskitchen.com/recipe/pasta-nom-with-white-wine-garlic-sauce-and-chicken-380340,15.2653,215.4269,8.0033,15.274,0,0,0,1,Italian
"Oriental Chicken Pieces With Garlic, Sesame & Soy Marinade",http://www.geniuskitchen.com/recipe/oriental-chicken-pieces-with-garlic-sesame-soy-marinade-200915,3.8783,76.454,5.3087,4.9009,0,0,0,1,Australian
Hash Browns,http://www.geniuskitchen.com/recipe/hash-browns-428823,2.6577,127.1375,7.4425,9.7198,0,0,1,0,Canadian
Nutritious And Versatile Steamed Egg,http://www.geniuskitchen.com/recipe/nutritious-and-versatile-steamed-egg-46916,3.0671,190.362,12.8154,13.7787,0,0,0,1,Indian Subcontinent
Navy Beans With Moroccan Flavor,http://www.geniuskitchen.com/recipe/navy-beans-with-moroccan-flavor-303659,41.4647,209.2808,16.1824,2.6316,0,0,0,1,Northern Africa
Big John's Oyster Motoyaki,http://allrecipes.com/recipe/254186/big-johns-oyster-motoyaki/,5.23,46.0703,1.5665,2.8825,0,0,0,1,Japanese
Broke Guy's Lazy Rice Cooker Pancake,http://www.geniuskitchen.com/recipe/broke-guy-s-lazy-rice-cooker-pancake-519197,12.3832,291.84,20.246,17.4888,0,0,0,1,Canadian
Non-Fat Middle Eastern Greens and Lentil Soup,http://www.geniuskitchen.com/recipe/non-fat-middle-eastern-greens-and-lentil-soup-256337,45.5916,209.9333,13.8691,1.4645,0,0,0,1,Middle Eastern
Mckeegans Dream (Martini),http://www.geniuskitchen.com/recipe/mckeegans-dream-martini-429563,1.5167,104.1844,0.0071,0.0071,1,1,0,0,UK
Canh Bau Tom - Vietnamese Opo Squash Soup,http://www.geniuskitchen.com/recipe/canh-bau-tom-vietnamese-opo-squash-soup-284129,12.0628,90.134,0.88,4.58,0,0,0,1,Southeast Asian
Salad-E Shirazi(Iranian Tomato Salad),http://www.geniuskitchen.com/recipe/salad-e-shirazi-iranian-tomato-salad-499398,29.7805,134.0032,5.5993,1.1127,1,1,0,0,Middle Eastern
Cod With Tomato & Chorizo Sauce,http://www.geniuskitchen.com/recipe/cod-with-tomato-chorizo-sauce-355971,15.4391,121.874,14.7127,1.0771,0,0,0,1,Spanish and Portuguese
Ninfa's Red Salsa,http://www.geniuskitchen.com/recipe/ninfas-red-salsa-309091,0.3262,2.0444,0.1893,0.0462,0,0,0,1,Mexican
Fish Kebabs,http://www.geniuskitchen.com/recipe/fish-kebabs-50441,50.9031,236.8012,9.8407,1.5273,0,0,0,1,Indian Subcontinent
Mom's Grilled Enchilada Sandwiches,http://www.geniuskitchen.com/recipe/moms-grilled-enchilada-sandwiches-421786,3.687,233.2212,0.6429,24.1076,0,0,0,1,Mexican
Tuna and Corn Jaffles,http://www.geniuskitchen.com/recipe/tuna-and-corn-jaffles-207943,23.7194,109.12,4.1457,1.7157,0,0,0,1,Australian
Tu Dou Si (Chinese Style Potatoes),http://www.geniuskitchen.com/recipe/tu-dou-si-chinese-style-potatoes-508669,13.8272,283.856,2.6345,25.9735,0,0,0,1,Chinese and Mongolian
Quick & Easy Low Cal Breakfast or Lunch,http://www.geniuskitchen.com/recipe/quick-easy-low-cal-breakfast-or-lunch-12659,50.4282,248.9933,6.0629,2.7648,0,0,0,1,Canadian
Italian Cauliflower Salad,http://www.geniuskitchen.com/recipe/italian-cauliflower-salad-11326,9.6562,73.761,1.6006,3.7608,0,0,0,1,Italian
Uncle Bill's Vegetarian Minestrone Soup,http://www.geniuskitchen.com/recipe/uncle-bills-vegetarian-minestrone-soup-81419,51.521,242.3573,9.2551,1.6238,0,0,0,1,Italian
Country Chicken Hot-Pot,http://www.geniuskitchen.com/recipe/country-chicken-hot-pot-19370,34.1294,283.48,8.1834,14.8572,0,0,0,1,Canadian
Chai Tea Latte,http://allrecipes.com/recipe/222513/chai-tea-latte/,12.9466,127.884,5.7645,5.9841,0,0,0,1,Indian Subcontinent
Cajun Fried Egg Sandwich,http://allrecipes.com/recipe/244476/cajun-fried-egg-sandwich/,5.121,178.965,9.1794,13.9999,0,0,0,1,US
The French Bread,http://allrecipes.com/recipe/218466/the-french-bread/,21.509,224.0237,7.8799,12.0968,0,0,0,1,French
Holiday Eggnog Cocktail,http://www.geniuskitchen.com/recipe/holiday-eggnog-cocktail-345886,0.1328,154.324,33.6606,0.8506,0,0,0,1,UK
Remoulade Sauce,http://www.geniuskitchen.com/recipe/remoulade-sauce-498658,9.3113,48.8428,3.1109,1.4081,0,0,0,1,French
Scottish Salmon on Cabbage with Mushroom Vinaigrette,http://www.geniuskitchen.com/recipe/scottish-salmon-on-cabbage-with-mushroom-vinaigrette-20671,21.1572,153.0242,15.1042,4.1848,0,1,0,0,UK
Frijoles De La Olla - Beans,http://www.geniuskitchen.com/recipe/frijoles-de-la-olla-beans-357378,15.4946,70.7998,2.421,0.8502,0,0,0,1,Mexican
Roasted Eggplant (Aubergine)  and Red Pepper,http://www.geniuskitchen.com/recipe/roasted-eggplant-aubergine-and-red-pepper-126688,10.7821,46.6622,1.4367,0.1626,1,1,0,0,Italian
Marinated Tofu - (In the Style of Feta Cheese),http://www.geniuskitchen.com/recipe/marinated-tofu-in-the-style-of-feta-cheese-448742,13.6229,121.5633,9.4581,4.6619,1,1,0,0,Greek
Vitamix® Guacamole Sarah's Way,http://allrecipes.com/recipe/237591/vitamix-guacamole-sarahs-way/,9.7593,39.5256,1.0123,0.1636,1,1,0,0,Mexican
Portobello Mushroom Burger With Bruschetta Topping,http://allrecipes.com/recipe/222357/portobello-mushroom-burger-with-bruschetta-topping/,13.6558,141.5265,8.8315,5.6187,0,0,0,1,Italian
Japanese Cucumber Maui Onion and Daikon Radish Salad,http://www.geniuskitchen.com/recipe/japanese-cucumber-maui-onion-and-daikon-radish-salad-433592,1.9928,9.373,0.6314,0.1626,1,1,0,0,Japanese
Festive Rice Salad,http://www.geniuskitchen.com/recipe/festive-rice-salad-272194,4.4301,104.87,14.0516,3.2404,0,0,0,1,Chinese and Mongolian
Low-sodium Ratatouille,http://www.geniuskitchen.com/recipe/low-sodium-ratatouille-102347,38.586,176.6232,8.1799,1.2094,0,0,1,0,Italian
Chana Dal (Yellow Lentils) With Spinach,http://www.geniuskitchen.com/recipe/chana-dal-yellow-lentils-with-spinach-126616,28.1199,136.9844,8.3607,1.3431,0,0,0,1,Indian Subcontinent
Sauteed Potatoes and Leeks,http://www.geniuskitchen.com/recipe/sauteed-potatoes-and-leeks-304456,33.2508,281.54,8.1034,15.0604,0,0,0,1,Canadian
Krassnaya Kapusta (Red Cabbage),http://www.geniuskitchen.com/recipe/krassnaya-kapusta-red-cabbage-286665,58.5742,274.238,2.4208,5.085,0,0,0,1,Eastern European
French Bread With Kalamata Olives and Thyme,http://www.geniuskitchen.com/recipe/french-bread-with-kalamata-olives-and-thyme-502412,24.0959,261.324,13.153,12.8618,0,0,0,1,French
Shrimp Salsa,http://allrecipes.com/recipe/214182/shrimp-salsa/,7.7035,218.9551,46.3292,1.3092,0,1,0,0,Mexican
Squash and Hominy Saute,http://www.geniuskitchen.com/recipe/squash-and-hominy-saute-143486,6.538,147.34,0.77,13.57,0,0,0,1,Mexican
Puerto Vallarta Mixed Vegetable Salad,http://www.geniuskitchen.com/recipe/puerto-vallarta-mixed-vegetable-salad-470061,34.221,186.5,5.3634,5.0128,1,1,0,0,Mexican
Murgh Tikka Pulao (Barbecued chicken pulao),http://www.geniuskitchen.com/recipe/murgh-tikka-pulao-barbecued-chicken-pulao-38361,20.4731,233.5646,7.9484,14.4469,0,0,0,1,Indian Subcontinent
Fast and Easy Salsa,http://www.geniuskitchen.com/recipe/fast-and-easy-salsa-475219,23.2137,99.2627,4.1866,0.6517,1,1,0,0,Mexican
Rice Pudding (For One),http://www.geniuskitchen.com/recipe/rice-pudding-for-one-337291,41.4245,260.575,5.3427,8.2988,0,0,1,0,Chinese and Mongolian
Stuffed Veal Brisket,http://www.geniuskitchen.com/recipe/stuffed-veal-brisket-14980,41.4079,205.3425,8.0993,2.4571,0,0,0,1,Canadian
Greek Jelly Bean,http://www.geniuskitchen.com/recipe/greek-jelly-bean-427681,0,25.2167,5.61,0.1417,1,1,0,0,Greek
Chinese Take-Out: Chinese Five Spice Powder,http://www.geniuskitchen.com/recipe/chinese-take-out-chinese-five-spice-powder-510476,3.7209,22.887,0.9791,0.999,1,1,0,0,Chinese and Mongolian
Healthier  Style Chicken Nuggets,http://www.geniuskitchen.com/recipe/healthier-style-chicken-nuggets-110115,40.4199,295.1642,21.4393,7.5203,0,0,0,1,Canadian
Fish Taco Dressing,http://www.geniuskitchen.com/recipe/fish-taco-dressing-520343,3.1148,11.4348,0.3114,0.2345,0,0,0,1,Mexican
Bbscewed Hic Hic Honey Lemon Chicken,http://www.geniuskitchen.com/recipe/bbscewed-hic-hic-honey-lemon-chicken-29142,21.2678,120.03,10.3651,1.1761,0,0,0,1,Canadian
Horseradish Mayonnaise(Vegan),http://www.geniuskitchen.com/recipe/horseradish-mayonnaise-vegan-423277,3.5759,14.2538,0.4646,0.1917,1,1,0,0,Deutschland
Jamaican Rum Cocktail,http://www.geniuskitchen.com/recipe/jamaican-rum-cocktail-373637,1.1935,16.152,2.8645,0.0807,1,1,0,0,Caribbean
Spanish Lemon Salad (Ensalada De Limón),http://www.geniuskitchen.com/recipe/spanish-lemon-salad-ensalada-de-lim-n-370968,2.0128,223.4558,29.5091,9.9572,0,0,0,1,Spanish and Portuguese
Quesadilla,http://www.geniuskitchen.com/recipe/quesadilla-56431,9.2797,43.26,1.8884,0.6116,0,0,0,1,Mexican
Super Fajita Marinade,http://allrecipes.com/recipe/17475/super-fajita-marinade/,13.0199,293.7955,2.2253,28.1021,1,1,0,0,Mexican
Chicken Under a Brick (Mark Bittman),http://www.geniuskitchen.com/recipe/chicken-under-a-brick-mark-bittman-447980,3.5736,16.1728,0.6455,0.1553,0,0,0,1,Italian
Su-Mei Yu's Big Four Paste (A Thai Condiment),http://www.geniuskitchen.com/recipe/su-mei-yus-big-four-paste-a-thai-condiment-503304,3.3367,18.58,0.9593,0.9717,1,1,0,0,Thai
Cartellata Cookies,http://www.geniuskitchen.com/recipe/cartellata-cookies-201718,67.1987,268.66,0,0,1,1,0,0,Italian
Limey Martini,http://www.geniuskitchen.com/recipe/limey-martini-209839,1.1935,159.7351,5.6695,0.1516,1,1,0,0,Irish
Sienisalaatti: Finnish Mushroom Salad (Vegan),http://www.geniuskitchen.com/recipe/sienisalaatti-finnish-mushroom-salad-vegan-449654,44.3333,243.3406,14.3831,4.4293,0,0,0,1,Scandinavian
Eggplant Patties,http://www.geniuskitchen.com/recipe/eggplant-patties-234121,1.899,10.8,0.891,0.237,0,0,0,1,Greek
Sauteed Mushrooms,http://www.geniuskitchen.com/recipe/sauteed-mushrooms-217459,2.3242,164.028,1.486,17.1358,0,0,0,1,Australian
Herbes De Provence,http://www.geniuskitchen.com/recipe/herbes-de-provence-162668,0.1449,0.917,0.0232,0.041,1,1,0,0,French
Margaritaville Shrimp Cocktails,http://www.geniuskitchen.com/recipe/margaritaville-shrimp-cocktails-58939,10.9131,56.509,2.2894,1.6167,0,0,0,1,Mexican
Tuna Mandarin Casserole,http://www.geniuskitchen.com/recipe/tuna-mandarin-casserole-121660,45.7357,187.1075,3.505,1.118,0,0,0,1,Canadian
Koosé,http://www.geniuskitchen.com/recipe/koos-228378,11.5853,189.5,13.895,9.6325,0,0,0,1,Rest Africa
Molasses Cones,http://www.geniuskitchen.com/recipe/molasses-cones-341643,7.857,171,5.343,14.4,0,0,0,1,Middle Eastern
Guacamole Con Semillas De Granada-Guacamole With Pomegranate See,http://www.geniuskitchen.com/recipe/guacamole-con-semillas-de-granada-guacamole-with-pomegranate-see-460554,1.3683,5.1604,0.1902,0.0321,0,0,0,1,Mexican
Huevos Con Verdolagas -- Scrambled Eggs With Purslane,http://www.geniuskitchen.com/recipe/huevos-con-verdolagas-scrambled-eggs-with-purslane-464391,10.5903,279.3,21.0469,16.8224,0,0,0,1,Mexican
Turkish Coffee - Kahve,http://www.geniuskitchen.com/recipe/turkish-coffee-kahve-222224,16.254,167.194,7.686,7.9788,0,0,0,1,Australian
P F Chang's Temple Long Beans,http://www.geniuskitchen.com/recipe/p-f-changs-temple-long-beans-508760,12.1274,288.2288,22.0686,19.4594,0,0,0,1,Chinese and Mongolian
Beef Carnitas Empanada,http://www.geniuskitchen.com/recipe/beef-carnitas-empanada-359310,28.8108,141.444,6.854,1.053,0,0,0,1,South American
Tuna Melts,http://www.geniuskitchen.com/recipe/tuna-melts-191185,0.7897,119.1375,7.2225,9.6998,0,0,0,1,Canadian
Texas Hot Apple Cider,http://allrecipes.com/recipe/231978/texas-hot-apple-cider/,28.031,117.5644,2.5506,5.5144,1,1,0,0,US
Midori Poached Pears,http://www.geniuskitchen.com/recipe/midori-poached-pears-275032,22.1742,82.8433,0.5878,0.2137,0,0,0,1,Australian
Lemon Dessert Sauce For Two,http://www.geniuskitchen.com/recipe/lemon-dessert-sauce-for-two-22820,34.7797,239.9294,4.0918,10.8445,0,0,0,1,Canadian
Summer Chicken Sandwich,http://www.geniuskitchen.com/recipe/summer-chicken-sandwich-132751,3.0615,69.3,1.2555,6.1685,0,0,0,1,Australian
Smoothiezzz,http://www.geniuskitchen.com/recipe/smoothiezzz-156828,55.8095,229.18,4.7302,1.6673,0,0,0,1,Canadian
Devil’s Advocate,http://www.geniuskitchen.com/recipe/devil-s-advocate-518985,0,68.028,4.2075,0.1062,1,1,0,0,Canadian
Tutti-Frutti Tortoni,http://www.geniuskitchen.com/recipe/tutti-frutti-tortoni-43195,48.1259,209.152,3.4568,2.1884,0,0,0,1,Chinese and Mongolian
Fiesta Taco Sauce,http://www.geniuskitchen.com/recipe/fiesta-taco-sauce-510151,33.5848,146.684,5.809,0.8706,1,1,0,0,Mexican
Affogato,http://www.geniuskitchen.com/recipe/affogato-108396,1.2288,139.024,1.1366,14.4326,0,0,0,1,Italian
Everything Pretzels,http://www.geniuskitchen.com/recipe/everything-pretzels-478860,4.9508,209.194,6.28,18.255,0,0,0,1,Deutschland
Versatile Guacamole Variation,http://www.geniuskitchen.com/recipe/versatile-guacamole-variation-159872,6.9846,119.3412,2.0714,10.5283,0,0,0,1,Mexican
Bhuna Qeema With Khara Masala (Minced Meat With Whole Spices),http://www.geniuskitchen.com/recipe/bhuna-qeema-with-khara-masala-minced-meat-with-whole-spices-296930,43.111,256.8763,13.0077,5.5666,0,0,0,1,Indian Subcontinent
Cucumbers in Vinegar,http://www.geniuskitchen.com/recipe/cucumbers-in-vinegar-50790,6.538,28,0.77,0.07,0,0,0,1,Eastern European
Taco Wraps,http://www.geniuskitchen.com/recipe/taco-wraps-533351,4.8229,145.067,19.4744,4.9212,0,0,0,1,Mexican
Key West Sangria,http://www.geniuskitchen.com/recipe/key-west-sangria-135013,0.8522,3.0433,0.0838,0.0177,0,0,0,1,Spanish and Portuguese
Vegetable Risotto With Pesto,http://www.geniuskitchen.com/recipe/vegetable-risotto-with-pesto-14678,33.0764,220.0899,8.4978,8.1857,0,0,0,1,Italian
Whole Sticky Glazed Chicken,http://www.geniuskitchen.com/recipe/whole-sticky-glazed-chicken-459017,58.5516,255.3308,7.0336,0.4977,0,0,0,1,Chinese and Mongolian
Chinese Chicken Manchurian,http://www.geniuskitchen.com/recipe/chinese-chicken-manchurian-200726,19.5872,135.3217,7.8249,3.1216,0,0,0,1,Chinese and Mongolian
Chipped Beef with English Muffins,http://www.geniuskitchen.com/recipe/chipped-beef-with-english-muffins-38355,10.5449,220.32,2.7825,19.2,0,0,0,1,UK
Authentic Mexican Salsa,http://www.geniuskitchen.com/recipe/authentic-mexican-salsa-238223,58.4253,258.1337,11.7073,2.3377,1,1,0,0,Mexican
Delish Black Mission Figs!,http://allrecipes.com/recipe/228558/delish-black-mission-figs/,0,201.7333,44.88,1.1333,0,0,0,1,US
Taco Treat,http://allrecipes.com/recipe/14863/taco-treat/,11.754,49.0944,1.2279,0.4993,0,0,0,1,Mexican
Potatoes With Fresh Curry Leaves (Bhaji),http://www.geniuskitchen.com/recipe/potatoes-with-fresh-curry-leaves-bhaji-425084,45.4179,203.6779,5.7562,0.737,0,0,1,0,Indian Subcontinent
One Ingredient Banana Ice Cream,http://www.geniuskitchen.com/recipe/one-ingredient-banana-ice-cream-517843,32.4318,127.26,1.6976,0.5828,0,0,0,1,Canadian
Nebraska's Best Steak Marinade,http://allrecipes.com/recipe/237782/nebraskas-best-steak-marinade/,54.186,218.307,0.1817,0.1928,1,1,0,0,US
Ww Southwestern Frittata,http://www.geniuskitchen.com/recipe/ww-southwestern-frittata-308807,12.6785,234.1132,14.3672,14.2332,0,0,0,1,Mexican
The All Time Favorite Dutch Oven Potatoes,http://www.geniuskitchen.com/recipe/the-all-time-favorite-dutch-oven-potatoes-289303,32.6512,254.533,7.4026,11.5182,0,0,0,1,Belgian
"Grilled Scallops With Thyme Butter, Red Chilli & Parmesan",http://www.geniuskitchen.com/recipe/grilled-scallops-with-thyme-butter-red-chilli-parmesan-275825,10.8749,186.625,8.6751,13.1,0,0,0,1,Deutschland
Caribbean Roast Chicken and Avocado Salad,http://www.geniuskitchen.com/recipe/caribbean-roast-chicken-and-avocado-salad-93402,16.2471,69.6212,3.8939,0.4322,0,0,0,1,Caribbean
Rising Moon,http://www.geniuskitchen.com/recipe/rising-moon-459324,15.8511,63.8409,0.1048,0.1809,1,1,0,0,Australian
Nam Prik Num,http://www.geniuskitchen.com/recipe/nam-prik-num-532415,38.7953,181.555,9.8697,2.213,1,1,0,0,Thai
Best Ever Jalapeno Bean Dip,http://www.geniuskitchen.com/recipe/best-ever-jalapeno-bean-dip-383002,14.2353,93.05,11.9957,1.5458,0,0,1,0,Mexican
Moroccan Daydream Coffee,http://www.geniuskitchen.com/recipe/moroccan-daydream-coffee-507584,1.5628,9.4162,0.3129,0.2187,1,1,0,0,Northern Africa
Broiled Grapefruit with Port Wine,http://www.geniuskitchen.com/recipe/broiled-grapefruit-with-port-wine-38438,53.6512,212.48,4.1832,0.664,1,1,0,0,Eastern European
Mexican Shrimp Salad,http://www.geniuskitchen.com/recipe/mexican-shrimp-salad-208294,52.0419,269.035,11.6878,2.1209,0,0,0,1,Mexican
South Dakota Wild Mushroom Dip,http://allrecipes.com/recipe/256791/south-dakota-wild-mushroom-dip/,13.4961,175.92,6.9545,11.2294,0,0,0,1,US
BLT on French Toast,http://www.geniuskitchen.com/recipe/blt-on-french-toast-449228,14.9368,203.76,6.9446,14.764,0,0,0,1,French
Garden Marinara Sauce,http://www.geniuskitchen.com/recipe/garden-marinara-sauce-527973,22.7722,217.839,3.2782,13.9073,0,0,0,1,Italian
Shortcut Filipino-Style Ensaymada Especial,http://www.geniuskitchen.com/recipe/shortcut-filipino-style-ensaymada-especial-377663,7.679,105.4875,3.2971,7.512,0,0,0,1,Southeast Asian
Ra-Ra-Ra Poutine,http://www.geniuskitchen.com/recipe/ra-ra-ra-poutine-173676,13.9971,154.23,10.9125,6.8676,0,0,0,1,Canadian
Stuffing Vegetable Lasagne,http://www.geniuskitchen.com/recipe/stuffing-vegetable-lasagne-22432,15.0498,201.9,6.4237,14.5667,0,0,0,1,Italian
Greek Twister Shooter,http://www.geniuskitchen.com/recipe/greek-twister-shooter-423110,0,45.352,2.805,0.0708,1,1,0,0,Greek
43 Caipirinha,http://www.geniuskitchen.com/recipe/43-caipirinha-315798,2.3983,190.9052,11.2321,0.2866,0,0,0,1,Spanish and Portuguese
Italian Dressing Croutons,http://www.geniuskitchen.com/recipe/italian-dressing-croutons-182379,6.5577,63.7653,0.3623,4.0137,0,0,0,1,Italian
Uber-Bouillon-- Beef,http://www.geniuskitchen.com/recipe/uber-bouillon-beef-254097,0.1735,0.7271,0.0186,0.001,0,0,0,1,South American
Balsamic Chicken,http://www.geniuskitchen.com/recipe/balsamic-chicken-417095,43.4256,224.049,6.5263,1.3529,0,0,0,1,Italian
Mushroom Bruschetta,http://www.geniuskitchen.com/recipe/mushroom-bruschetta-3192,1.2928,124.063,0.1663,13.5666,0,0,0,1,Italian
Twice Laid,http://www.geniuskitchen.com/recipe/twice-laid-424179,12.0232,220.34,13.966,12.7338,0,0,0,1,UK
Garlic & Vinegar Mashed Potatoes,http://www.geniuskitchen.com/recipe/garlic-vinegar-mashed-potatoes-109153,1.9836,8.94,0.3816,0.03,1,1,0,0,Middle Eastern
